Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
wise-bottom-leopard-print,,,,,,,,,Leopard,,S,,,WS22136BLE,0.0,shopify,deny,manual,99.00,,true,true,'810107441657,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0255_a25baf22-bce1-4f2e-b1a6-02a3bd5cab80.jpg?v=1689764883,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_31228bd4-9cc3-49bd-8096-8c547e00c7ee.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Leopard,,M,,,WS22136BLE,0.0,shopify,deny,manual,99.00,,true,true,'810107441664,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0384.jpg?v=1689764883,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_31228bd4-9cc3-49bd-8096-8c547e00c7ee.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Leopard,,L,,,WS22136BLE,0.0,shopify,deny,manual,99.00,,true,true,'810107441671,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0386.jpg?v=1689764883,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_31228bd4-9cc3-49bd-8096-8c547e00c7ee.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Leopard,,XL,,,WS22136BLE,0.0,shopify,deny,manual,99.00,,true,true,'810107441688,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_ddfeaa89-f6a1-41a3-991b-2e5e61a17ed5.jpg?v=1689764883,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_31228bd4-9cc3-49bd-8096-8c547e00c7ee.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Black,,XS,,,WS122136BBK,0.0,shopify,deny,manual,99.00,,true,true,'810107441459,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0062.jpg?v=1689764883,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251_64c3b6c1-a5eb-467c-a242-deb792aef15c.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Black,,S,,,WS122136BBK,0.0,shopify,deny,manual,99.00,,true,true,'810107441466,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0138_a3b3c632-ebf6-42bb-a008-1f633cf96fc0.jpg?v=1689764883,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251_64c3b6c1-a5eb-467c-a242-deb792aef15c.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Black,,M,,,WS122136BBK,0.0,shopify,deny,manual,99.00,,true,true,'810107441473,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9852df66-f2fe-4a1e-a2f4-beef6ea888d9.jpg?v=1689764883,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251_64c3b6c1-a5eb-467c-a242-deb792aef15c.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Black,,L,,,WS122136BBK,0.0,shopify,deny,manual,99.00,,true,true,'810107441480,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399_859c26d6-e2c3-4994-a4bc-beccc49c7942.jpg?v=1689764883,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251_64c3b6c1-a5eb-467c-a242-deb792aef15c.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Black,,XL,,,WS122136BBK,0.0,shopify,deny,manual,99.00,,true,true,'810107441497,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0402_78d40557-5aaf-401b-a443-b25af7c21233.jpg?v=1689764883,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251_64c3b6c1-a5eb-467c-a242-deb792aef15c.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Butterfly Parade,,XS,,,WS22136BBW,0.0,shopify,deny,manual,99.00,,true,true,"",https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0404_aac70e08-776e-4694-943b-100d7a65297f.jpg?v=1689764883,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9852df66-f2fe-4a1e-a2f4-beef6ea888d9.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Butterfly Parade,,S,,,WS22136BBW,0.0,shopify,deny,manual,99.00,,true,true,'810107444337,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0406_24c3aa51-09d2-4756-882c-485181f896f6.jpg?v=1689764883,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9852df66-f2fe-4a1e-a2f4-beef6ea888d9.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Butterfly Parade,,M,,,WS22136BBW,0.0,shopify,deny,manual,99.00,,true,true,"",https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290_f23a3e87-d2c9-42d2-bc8c-7ac8fd048973.jpg?v=1689764883,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9852df66-f2fe-4a1e-a2f4-beef6ea888d9.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Butterfly Parade,,L,,,WS22136BBW,0.0,shopify,deny,manual,99.00,,true,true,'810107444551,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0291_363a4a22-518a-42c8-a1a0-bbddd78c7262.jpg?v=1689764883,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9852df66-f2fe-4a1e-a2f4-beef6ea888d9.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Butterfly Parade,,XL,,,WS22136BBW,0.0,shopify,deny,manual,99.00,,true,true,'810107444368,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0293_b96b8bae-9151-470d-a374-4bb0ec405065.jpg?v=1689764883,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9852df66-f2fe-4a1e-a2f4-beef6ea888d9.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Pink Gingham,,XS,,,WS22136BGN,0.0,shopify,deny,manual,99.00,,true,true,'810107444276,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241_fc56b7b3-593b-4a13-8bc4-246063f8ef78.jpg?v=1689764883,21,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_ddfeaa89-f6a1-41a3-991b-2e5e61a17ed5.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Pink Gingham,,S,,,WS22136BGN,0.0,shopify,deny,manual,99.00,,true,true,'810107444283,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_ddfeaa89-f6a1-41a3-991b-2e5e61a17ed5.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Pink Gingham,,M,,,WS22136BGN,0.0,shopify,deny,manual,99.00,,true,true,'810107444290,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_ddfeaa89-f6a1-41a3-991b-2e5e61a17ed5.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Pink Gingham,,L,,,WS22136BGN,0.0,shopify,deny,manual,99.00,,true,true,'810107444306,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_ddfeaa89-f6a1-41a3-991b-2e5e61a17ed5.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Pink Gingham,,XL,,,WS22136BGN,0.0,shopify,deny,manual,99.00,,true,true,'810107444313,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_ddfeaa89-f6a1-41a3-991b-2e5e61a17ed5.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Zinnia,,XS,,,WS22136BZN,0.0,shopify,deny,manual,99.00,,true,true,'810107444474,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399_859c26d6-e2c3-4994-a4bc-beccc49c7942.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Zinnia,,S,,,WS22136BZN,0.0,shopify,deny,manual,99.00,,true,true,'810107444481,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399_859c26d6-e2c3-4994-a4bc-beccc49c7942.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Zinnia,,M,,,WS22136BZN,0.0,shopify,deny,manual,99.00,,true,true,'810107444498,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399_859c26d6-e2c3-4994-a4bc-beccc49c7942.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Zinnia,,L,,,WS22136BZN,0.0,shopify,deny,manual,99.00,,true,true,'810107444504,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399_859c26d6-e2c3-4994-a4bc-beccc49c7942.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Zinnia,,XL,,,WS22136BZN,0.0,shopify,deny,manual,99.00,,true,true,'810107444511,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0399_859c26d6-e2c3-4994-a4bc-beccc49c7942.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Tiger Palm,,XS,,,WS22136BTP,0.0,shopify,deny,manual,99.00,,true,true,'810107444429,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290_f23a3e87-d2c9-42d2-bc8c-7ac8fd048973.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Tiger Palm,,S,,,WS22136BTP,0.0,shopify,deny,manual,99.00,,true,true,'810107444436,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290_f23a3e87-d2c9-42d2-bc8c-7ac8fd048973.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Tiger Palm,,M,,,WS22136BTP,0.0,shopify,deny,manual,99.00,,true,true,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290_f23a3e87-d2c9-42d2-bc8c-7ac8fd048973.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Tiger Palm,,L,,,WS22136BTP,0.0,shopify,deny,manual,99.00,,true,true,'810107444450,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290_f23a3e87-d2c9-42d2-bc8c-7ac8fd048973.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Tiger Palm,,XL,,,WS22136BTP,0.0,shopify,deny,manual,99.00,,true,true,'810107444467,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290_f23a3e87-d2c9-42d2-bc8c-7ac8fd048973.jpg?v=1689764883,lb,,,,,,,
swiminista-wet-bag,SWIMINISTA WET BAG,"",Swiminista,,"","spo-default, spo-disabled, spo-notify-me-disabled",true,Title,Default Title,,,,,BG073122W,0.0,shopify,deny,manual,35.00,,true,true,'91541318,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/SWIMINISTAWETBAG.jpg?v=1664520799,1,SWIMINISTA WET BAG,false,,,,,,,,,,,,,,,lb,,,true,true,,,active
fabulous-bottom-fuschia,Fabulous Bottom,"<meta charset=""UTF-8"">
<ul style=""font-size: 16px;"" data-mce-style=""font-size: 16px;"">
<li>Full coverage</li>
<li>Tummy control</li>
<li>High-cut leg</li>
</ul>
<p><span>Featured models are wearing a Size Small. </span></p>",Swiminista,,Swimwear > Bottoms,"Bottoms, Fuschia, spo-default, spo-disabled, spo-notify-me-disabled, Women",true,Color,Black,Size,XS,,,WS22144BBK,0.0,shopify,deny,manual,56.00,,true,true,'89777222,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0208_cb028ac8-da1b-497b-9e43-5dc5ff9283b0.webp?v=1691520281,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0208_cb028ac8-da1b-497b-9e43-5dc5ff9283b0.webp?v=1691520281,lb,,,true,true,,,active
fabulous-bottom-fuschia,,,,,,,,,Black,,S,,,WS22144BBK,0.0,shopify,deny,manual,56.00,,true,true,'89809990,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0212_c2d5f94c-0929-466f-bbdd-25c460f719a6.webp?v=1691520281,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0208_cb028ac8-da1b-497b-9e43-5dc5ff9283b0.webp?v=1691520281,lb,,,,,,,
fabulous-bottom-fuschia,,,,,,,,,Black,,M,,,WS22144BBK,0.0,shopify,deny,manual,56.00,,true,true,'89842758,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0210_d96942b1-bf21-499a-a27d-f63583cca435.webp?v=1689764806,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0208_cb028ac8-da1b-497b-9e43-5dc5ff9283b0.webp?v=1691520281,lb,,,,,,,
fabulous-bottom-fuschia,,,,,,,,,Black,,L,,,WS22144BBK,0.0,shopify,deny,manual,56.00,,true,true,'89875526,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0212_478a4389-5197-4b1b-940c-3ce2882e396c.webp?v=1689114015,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0208_cb028ac8-da1b-497b-9e43-5dc5ff9283b0.webp?v=1691520281,lb,,,,,,,
fabulous-bottom-fuschia,,,,,,,,,Black,,XL,,,WS22144BBK,0.0,shopify,deny,manual,56.00,,true,true,'89908294,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0212_c2d5f94c-0929-466f-bbdd-25c460f719a6_1.webp?v=1689114015,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0208_cb028ac8-da1b-497b-9e43-5dc5ff9283b0.webp?v=1691520281,lb,,,,,,,
sunshine-onepiece-fuschia,Girls Sunshine Onepiece,"<p style=""font-size: 16px;"">This amazing Onepiece sets the stage for a sassy and stylish day in the sun for your little one. Whether she's building sandcastles or practicing her cannonballs, she'll be as comfortable and protected from the sun with a sporty long sleeve front zip one-piece.</p>
<p style=""font-size: 16px;"">Made with eco-minded recycled nylon from post-consumer products.</p>
<ul style=""font-size: 16px;"">
<li>Comfortable, eco-friendly recycled material</li>
<li>Adjustable back tie detail for a personalized and comfortable fit</li>
<li>Full coverage</li>
<li>Manaos Black &amp; White</li>
</ul>
<p style=""font-size: 16px;"">See our Stylized <a href=""https://www.swiminista.com/pages/fit-guide"">Fit Guide</a>. Find your perfect fit.</p>
<p style=""font-size: 16px;"">Style: Long sleeve front zip one piece</p>
<p style=""font-size: 16px;"">Size: 4-10</p>",SWIMINISTA,,Swimwear > Onepieces,"10, 4, 6, 8, ADJUSTABLE, BEACH, BIKINI, BOTTOM, BRAIDED, CLEAVAGE, CONVERTIBLE, COVERAGE, FLATTERING, Fuschia, Girls', HOLIDAY, James Peter Henry, Onepieces, spo-default, spo-disabled, sunshine onepiece",true,Color,Pink Gingham,Size,4,,,GS221090GN,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444610,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070_fd1226e1-2a49-4bda-aef2-fb3afe55ced8.jpg?v=1689114221,1,,false,,"The Active top offers a sleek and stylish look that showcases the fun and wild leopard print carried all throughout our Girls Resort 2020 Collection.
",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021.jpg?v=1689114221,lb,,,true,true,,,active
sunshine-onepiece-fuschia,,,,,,,,,Pink Gingham,,6,,,GS221090GN,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444627,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070.jpg?v=1689114221,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,Pink Gingham,,8,,,GS221090GN,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444634,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021.jpg?v=1689114221,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,Pink Gingham,,10,,,GS221090GN,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444641,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021_54e1a285-e5bf-447d-8a16-167015dc0b08.jpg?v=1689114221,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,Pink Gingham,,12,,,GS221090GN,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444658,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0024.jpg?v=1689114221,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0021.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,4,,,GS221090BW,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444665,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0027.jpg?v=1689114221,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,6,,,GS221090BW,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444672,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0075.jpg?v=1689114221,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,8,,,GS221090BW,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444689,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,10,,,GS221090BW,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444696,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070.jpg?v=1689114221,lb,,,,,,,
sunshine-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,12,,,GS221090BW,0.0,shopify,deny,manual,74.00,86.00,true,true,'810107444702,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0070.jpg?v=1689114221,lb,,,,,,,
artistic-fringe-onepiece-fuschia,Girls Artistic Fringe Onepiece,"Fringe has never been so fun! Our Artistic Fringe Onepiece has been crafted from a super-stretchy fabric blend, it flexes every which way and feels comfortable.",Swiminista,Apparel & Accessories > Clothing > Swimwear,Swimwear > Onepieces,"Butterflies, Fuschia, Girls Swimwear, Girls', James Peter Henry, Onepieces",true,Color,Pink Gingham,Size,4,,,GS23102OGN,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446621,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0044.jpg?v=1689114140,1,,false,Swiminsta Sunshine Onepiece • Sydney Print,"Fringe has never been so fun! Our Artistic Fringe Onepiece has been crafted from a super-stretchy fabric blend, it flexes every which way and feels comfortable. 
",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0044.jpg?v=1689114140,lb,,,true,true,,,active
artistic-fringe-onepiece-fuschia,,,,,,,,,Pink Gingham,,6,,,GS23102OGN,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446638,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0084.jpg?v=1689114140,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0046.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Pink Gingham,,8,,,GS23102OGN,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446645,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0046.jpg?v=1689114140,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0044.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Pink Gingham,,10,,,GS23102OGN,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446652,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0048.jpg?v=1689114140,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0046.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Pink Gingham,,12,,,GS23102OGN,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446669,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0119.jpg?v=1689114140,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0044.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Tiger Palm,,4,,,GS23102OTP,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446423,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0121.jpg?v=1689114140,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0119.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Tiger Palm,,6,,,GS23102OTP,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446430,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0123.jpg?v=1689114140,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0121.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Tiger Palm,,8,,,GS23102OTP,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446447,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0089.jpg?v=1689114140,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0119.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Tiger Palm,,10,,,GS23102OTP,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446454,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0091.jpg?v=1689114140,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0121.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,Tiger Palm,,12,,,GS23102OTP,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446461,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0139.jpg?v=1689114140,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0119.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,4,,,GS23102OBW,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446676,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0142.jpg?v=1689114140,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0084.jpg?v=1689114140,lb,,,,,,,
artistic-fringe-onepiece-fuschia,,,,,,,,,White Butterfly Parade,,6,,,GS23102OBW,68.0388555,shopify,deny,manual,72.00,,true,true,'810107446683,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0146.jpg?v=1689114140,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0084.jpg?v=1689114140,lb,,,,,,,
